L1PhaseSet,L2PhaseSet,currentProfileBinData,maximizeMe
-29.21038863915402,-41.88885203717111,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   1   3   7  14  22  30  38  45  52  58  65  74  87
 104 126 149 172 191 209 234 270 311 344 357 356 358 378 424 498 607 739
 850 867 756 553 339 176  77  28   9   2   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0020991224668526435
-29.227842748768843,-42.023372848846265,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   2   5  11  19  30  40  48  55  60  65  72
  82  99 122 151 186 223 261 296 322 335 343 358 393 449 524 623 741 847
 881 801 627 424 252 134  63  26   9   2   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0020959524947857743
-29.232275305711127,-41.94137693369734,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   4   8  16  25  35  45  53  61  68  74  82
  93 108 126 149 177 209 242 274 303 323 332 339 365 424 517 633 751 840
 862 790 637 450 281 155  76  33  12   3   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.002093058121539795
-29.207639812985416,-41.913463891904065,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   4   9  16  25  33  42  49  57  66  74  84
  98 117 143 171 198 222 244 264 282 297 314 337 373 427 502 597 710 819
 875 827 673 470 284 153  74  32  12   3   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.002091743543213447
-29.22234370181448,-41.95750500251283,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   2   6  13  22  32  42  49  56  62  68  74
  83  97 115 137 162 188 219 255 295 334 373 418 469 519 565 624 716 823
 876 812 635 415 230 111  49  20   7   2   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0020901391805225535
-29.23203834456624,-42.04029385960252,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   1   3   8  15  24  33  41  49  56  63  73
  86 106 132 165 197 222 238 251 268 295 336 395 470 546 611 671 744 824
 855 778 601 391 221 114  56  26  11   4   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.002087059670012099
-29.20369849019246,-41.93291710006864,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   2   5  12  21  33  44  55  64  72  82  94
 109 126 146 169 194 222 249 272 288 300 312 330 359 403 468 560 676 794
 869 844 708 506 310 164  76  30  10   3   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0020816174289594396
-29.235698580853132,-41.91283547275279,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   3   9  17  28  39  48  56  61  66  72  79
  89 106 131 165 205 246 280 303 313 312 309 317 344 387 449 538 655 778
 860 847 725 530 328 171  75  27   8   2   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.002081391967562983
-29.239764320640674,-42.01571085307153,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   4   9  16  25  33  41  48  56  66  78  92
 109 130 153 178 201 220 237 252 269 291 316 344 377 420 480 566 682 806
 880 843 692 486 296 159  76  32  11   3   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0020805854159512446
-29.223282177673138,-41.97522306695572,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   4   9  17  25  33  40  46  53  60  69  79
  90 106 126 150 177 205 233 259 286 319 356 390 421 456 513 605 727 842
 888 819 648 439 259 134  61  24   8   2   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0020794290438796567
-29.21481573865272,-41.91584614461739,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   3   7  14  23  33  41  49  56  63  72  82
  96 116 143 173 202 225 239 250 262 281 314 359 412 465 520 590 691 808
 883 845 686 468 270 136  62  26  10   3   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0020793031742603486
-29.223979524041763,-42.03345268849919,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   2   6  12  20  30  40  48  55  61  67  75
  87 106 133 166 198 226 251 276 302 323 335 347 377 435 521 629 749 851
 879 796 624 427 260 143  72  32  12   3   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.002070224774125365
-29.226598018492247,-42.011412934844614,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   2   6  13  23  33  41  47  51  57  63  72
  83  99 118 141 164 186 207 229 255 293 351 431 525 613 674 709 743 785
 799 731 577 388 228 124  65  33  15   6   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.002060625225077437
-29.22823894153603,-42.003783222219305,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   2   6  12  21  30  40  50  58  66  73  81
  91 106 126 148 169 186 202 226 260 304 354 409 471 536 596 660 741 827
 860 784 608 403 234 124  63  30  13   4   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0020476546822281155
-29.229892619798783,-42.02274191852386,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   1   3   8  16  26  36  45  53  60  68  77
  90 107 130 158 187 215 241 267 296 327 360 392 424 463 523 616 739 855
 894 810 626 413 238 123  58  24   9   2   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0020466937729401178
-29.222112237250826,-41.9584942472587,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   2   5  12  21  32  41  49  55  61  70  80
  93 108 126 150 178 211 246 283 318 342 350 354 373 426 517 637 763 858
 876 787 615 421 258 143  72  32  12   3   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.002043674020605952
-29.211603433700475,-41.91666101051989,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   2   5  10  19  28  38  47  57  68  80  93
 111 133 157 179 196 212 233 263 295 322 338 348 364 398 460 555 684 816
 890 850 696 486 291 151  67  26   8   2   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0020297258249872712
-29.217783509833154,-41.93382371981499,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   3   7  15  24  34  42  49  55  61  68  78
  91 109 132 159 186 207 223 241 268 301 338 377 422 482 558 651 756 848
 874 796 624 420 247 129  62  27  10   3   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0020202762282215945
-29.25231699248798,-41.99110502195657,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   3   8  15  25  35  45  52  59  65  73  83
  97 116 139 163 189 217 248 277 303 324 339 352 372 405 460 550 676 813
 895 859 702 486 286 145  64  24   7   2   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.002015469649246639
-29.2234190312609,-42.04441203773882,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   2   7  14  23  33  43  50  56  64  73
  84  97 114 135 163 195 229 264 302 347 395 442 486 536 598 679 774 852
 853 743 554 358 207 112  57  26  10   3   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.002008866616048487
-29.23002970732145,-41.94245527146468,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   2   6  14  24  35  44  51  57  64  73  84
  98 119 147 179 207 226 237 247 260 276 295 324 375 455 558 667 768 840
 854 781 627 438 269 148  75  35  14   5   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.002005728518283362
-29.222144131072024,-41.95463650558863,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   3   8  15  24  35  45  54  61  67  75  86
 102 124 153 186 220 250 268 272 268 267 275 300 343 406 484 576 684 794
 865 841 707 507 312 167  80  34  13   4   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0020053977735996435
-29.220077725907593,-41.874288272581865,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   1   4  10  17  25  33  40  47  53  59  64  71  82
 101 126 155 183 209 234 261 288 306 309 300 292 305 352 431 537 657 772
 847 837 725 543 351 197  95  40  14   4   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.002004136799527285
-29.21617992915867,-42.0023300097156,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   2   6  13  23  34  45  54  63  71  80
  91 104 122 146 175 207 243 285 326 358 376 388 405 440 502 601 734 859
 904 822 636 420 239 119  53  20   6   1   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0019955667837397353
-29.223154519033102,-42.013903155055914,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   2   5  12  20  31  41  51  60  68  75
  84  95 114 140 171 199 223 246 276 320 378 444 510 569 625 686 760 829
 846 763 586 379 208  99  42  16   6   1   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0019935235942481534
-29.218398422082178,-42.002007397513,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   1   4   9  17  27  36  45  52  58  64  73
  84  99 118 140 165 189 215 245 284 327 371 418 478 556 642 723 791 835
 821 722 553 369 219 121  62  30  12   4   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0019905198337113383
-29.207736878018803,-41.89923557151067,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   1   3   8  16  25  35  43  50  54  58  61  67  77
  93 115 142 169 191 207 220 234 254 282 314 350 392 446 520 619 738 844
 883 810 642 443 273 155  82  39  16   5   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0019872431002281705
-29.2269375293642,-41.945433405691254,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   2   5  11  19  28  37  45  54  65  76  90
 109 131 156 180 200 214 225 235 248 263 284 321 386 483 597 704 786 834
 830 755 611 433 271 152  78  36  15   5   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0019872431002281705
-29.20870332015529,-41.94001327791348,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   1   4  10  19  31  43  53  61  68  74  82
  93 106 125 147 173 203 237 272 304 325 337 353 389 451 537 646 766 863
 882 791 613 415 251 137  69  30  12   3   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0019796818677212673
-29.221221619151347,-41.89289416666369,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   4  10  19  30  42  51  57  61  65  71  81
  97 119 145 172 195 214 228 240 251 265 289 331 392 464 540 623 721 822
 877 827 669 461 275 147  72  33  14   5   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.001978457138321563
-29.21473118913169,-41.93571279969706,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   3   8  15  25  35  43  51  57  62  69  79
  93 112 132 153 175 201 229 257 283 307 334 368 411 465 532 621 735 847
 895 827 651 435 250 126  57  23   8   2   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.001972536232063196
-29.23326914423345,-42.0087814083665,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   1   4   9  18  28  39  49  58  65  71  77
  83  93 108 132 163 198 232 260 283 306 341 392 461 539 620 702 781 842
 846 758 587 391 227 118  57  25  10   3   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0019711523631429067
-29.214961921120455,-42.110742084860725,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   1   3   7  14  24  33  41  46  51  58  68
  82 103 129 159 188 215 237 257 279 307 344 395 461 540 629 723 809 858
 825 701 524 352 223 137  80  43  20   8   2   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.001969301544170366
-29.220077725907593,-41.97241646038086,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   2   5  12  23  35  46  54  59  62  66  74
  88 109 137 168 199 228 255 278 295 301 302 315 360 446 557 670 772 850
 866 785 615 417 251 140  75  37  16   6   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.001959601827413584
-29.22880232097498,-42.01760176325571,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   2   6  13  23  33  42  49  54  58  63  69
  79  95 120 153 191 222 244 257 271 291 320 361 423 511 615 716 801 852
 839 738 569 386 237 136  74  38  16   6   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0019586355867074936
-29.21710982136817,-41.902505744346755,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   2   6  12  22  32  41  48  54  58  63  71  83
  99 120 144 170 196 221 243 260 272 281 292 312 352 417 503 604 716 822
 879 836 685 479 290 157  79  36  15   5   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.001958560452807421
-29.222101845089977,-42.02284021805619,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   2   5  12  21  31  40  48  54  60  66  73
  82  96 115 141 169 197 222 249 283 323 369 418 467 514 570 651 761 861
 884 785 593 383 219 115  58  27  11   4   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0019573894823831624
-29.195221721086856,-41.79152999078305,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   1   4  10  18  28  36  43  48  54  63  73  85  99
 115 136 161 187 211 232 252 272 289 298 297 294 303 338 403 490 592 698
 788 826 771 621 422 240 114  45  14   4   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0019540495280295444
-29.230888817220407,-41.94137693369734,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   3   8  15  25  35  44  51  57  63  71  81
  95 116 143 173 203 228 250 269 284 295 306 327 368 427 502 598 718 839
 896 839 672 460 271 140  64  27  10   3   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0019533634622437308
-29.234810179707477,-42.04330049539472,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   1   3   7  14  24  34  43  51  60  69  79
  90 104 123 149 181 211 237 257 276 306 354 414 471 517 566 644 759 866
 890 788 592 379 213 110  55  27  12   4   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.00194713262192805
-29.230218431804488,-41.96582828400064,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   3   7  14  24  35  44  51  56  61  68  79
  95 115 136 160 184 208 231 257 285 312 336 357 390 447 531 641 766 867
 890 801 621 418 249 133  64  27  10   3   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0019404859080557322
-29.220077725907593,-41.77825791584664,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   1   5  11  20  31  41  48  53  58  64  72  83  99
 119 142 164 182 198 215 234 254 271 283 289 297 316 356 420 504 607 719
 813 840 765 600 400 226 109  44  15   4   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0019352317635422489
-29.20531077897937,-41.877593611121604,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   4   9  17  27  36  46  54  63  73  85 100
 117 137 157 180 205 230 253 273 290 306 322 338 351 366 397 466 581 728
 850 880 780 582 363 189  82  29   8   2   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0019240876191575227
-29.226172825229867,-41.98613614431368,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   1   4   9  17  26  37  47  56  66  76  88
 101 117 136 158 182 207 227 242 255 275 308 357 425 515 617 717 801 852
 842 748 582 395 238 131  69  33  14   5   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.001908487307420736
-29.213134974084728,-41.74754025467922,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   2   6  13  22  32  41  48  54  60  68  78  92 109
 129 151 174 196 215 231 248 266 285 300 309 318 338 374 415 450 480 525
 602 692 739 691 546 359 194  86  30   8   2   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0018911026697099032
-29.217046697073993,-42.110742084860725,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   1   3   7  13  23  33  44  53  62  72
  86 105 130 157 185 210 232 256 285 320 362 416 487 572 664 752 823 849
 798 665 490 327 209 132  80  44  20   8   2   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0018897076362795226
-29.22004687457145,-41.95363868157398,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   3   7  15  26  37  47  54  60  66  73  81
  90 102 119 143 175 213 250 280 299 305 306 319 366 455 573 696 801 865
 858 763 597 410 251 140  74  36  15   6   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0018887871885981957
-29.22560802702675,-41.94228014328962,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   2   6  13  22  31  40  45  50  54  59  66  75
  88 104 125 152 181 209 233 252 269 289 317 358 410 473 547 639 752 863
 905 826 640 420 240 123  58  25  10   3   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.001859208237725526
-29.221683126641526,-41.96656479460888,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   2   6  13  24  35  46  55  63  71  81
  95 112 132 155 180 206 232 262 296 331 360 380 400 440 523 657 808 909
 899 771 578 387 236 130  64  27   9   2   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0018331074167654677
-29.233565148445713,-41.995203281710396,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   2   5  12  20  30  39  45  51  55  61  70
  81  98 119 144 172 202 234 266 297 327 355 388 436 503 588 690 798 882
 886 774 577 368 207 107  52  23   9   3   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0018316585130951028
-29.229892619798783,-42.02274191852386,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   1   4   8  15  24  33  41  49  58  67  76
  86 100 121 150 184 217 244 261 274 295 333 392 458 523 597 697 814 894
 875 746 552 359 209 113  59  29  13   5   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0018097657844094
-29.240956555621175,-42.02049028065208,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   2   5  11  19  27  36  44  52  62  72  82
  96 115 142 176 210 237 252 257 256 259 275 315 389 492 608 716 808 867
 860 759 582 390 234 133  73  38  18   7   2   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0018045573899237736
-29.24187376523254,-41.93784267335766,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   4  10  18  29  39  48  56  62  68  75  87
 105 131 162 189 206 213 216 225 241 267 297 329 362 408 486 608 754 875
 907 820 645 449 283 163  84  38  14   4   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.001797590327419687
-29.229273203288077,-42.00349187834564,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   3   9  17  27  38  47  54  58  62  67  75
  88 106 130 159 191 222 249 270 284 291 297 317 364 442 545 668 797 893
 895 779 587 393 247 149  86  44  19   7   2   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.001791976574747207
-29.229394273535004,-42.005309418805396,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   2   5  11  19  29  39  48  55  60  65  72
  83 101 126 156 189 222 253 281 305 326 341 353 373 426 528 675 826 916
 893 757 564 380 239 140  73  33  12   3   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0017866431714311667
-29.221221619151347,-42.098411733380644,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   1   3   8  15  23  32  41  48  55  64
  73  85 100 121 150 183 219 258 306 370 449 525 576 593 604 653 755 857
 869 748 535 322 169  84  43  22  11   5   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.00178185192128285
-29.239030317097324,-42.06820659720984,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   2   7  15  25  35  44  50  55  61  70
  82  97 117 140 166 192 216 243 279 325 378 429 481 540 618 717 822 887
 863 733 539 347 202 108  54  25  10   3   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0017800386760324991
-29.246418128408603,-42.07861312484856,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   2   5  10  17  25  33  41  49  58  66  74
  80  87  97 115 143 178 216 253 290 333 386 448 516 584 649 717 795 857
 852 740 546 343 189  97  50  25  11   4   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0017779498740946064
-29.228985806436537,-42.014232767335926,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   2   5  11  20  30  40  48  56  62  67  73
  83 100 123 152 182 210 233 252 266 280 306 359 444 546 647 739 820 870
 846 723 537 353 216 129  76  42  21   8   3   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0017777812894479907
